RegionName,City,State,Metro,CountyName,SizeRank,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
29579,Forestbrook,SC,Myrtle Beach-Conway-North Myrtle Beach,Horry County,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86451049,0.892275477,0.882475083,0.937619785,0.962068713,0.911971831,0.984,0.972730622,0.995235294,1.034675615,1.014666667,0.999333333,1,0.949857962,0.980016583,0.961490805,1.023529412,1.046666667,1.062639821,1.062445794,1.071923047,1.057411464,1.071578947,1.053540587,1.061692794,1.059945277,1.03626943,1.056842105,1.052941176,1.053140097,1.055555556,1.056832418,1.033333333,1.010128913,1.063809524
31419,Savannah,GA,Savannah,Chatham County,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974741491,1.023215821,1.04467354,1.071644042,1.052080323,0.976572641,0.980779403,0.981212639,0.983189216,0.985324144,0.981212639,0.985165794,0.981212639,0.976439791,1.016676706,1.006655574,0.990016639,0.990016639,1.005631537,1.013452915,0.985482494,0.985856905,1.023751024,1.022736332,1.005631537,0.989752348,0.985576923,1.01412529,1.026578036,1.02770386,1.025641026,1.005823627,1.001468429,1.00886953
11219,New York,NY,New York-Newark-Jersey City,Kings County,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.133333333,2.1875,2.286363636,2.227768431,2.2,2.09377193,1.953431373,2,2.095454545,2.103848706,2.140610961,2.197271649,2.24508427,2.25,2.222527473,2.255,2.266666667,2.3,2.205263158,2.28125,2.2,2.190416667,2.232323232,2.246212121,2.272727273,2.300904977,2.31191067,2.487185078,2.4,2.409395973,2.3125,2.294117647,2.325581395,2.275862069
38655,Oxford,MS,Oxford,Lafayette County,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.006711409,1,1.029748284,1.006711409,1.03,1.057277778,1.05,1.071407514,1.090909091,1.08736206,1.090909091,1.090909091
22204,Arlington,VA,Washington-Arlington-Alexandria,Arlington County,327,,,,,,,,,,,,,,,,,,,,,,,2.228947368,2.231820623,2.088779285,2.118472953,2.167597765,2.146153846,2.183314245,2.17961165,2.121787709,2.125538883,2.114357378,2.173713235,2.169014085,2.088323411,2.064364207,2.091828138,2.114143921,2.127006867,2.285104727,2.243362832,2.096969418,1.85915493,1.807664497,1.869606903,1.816883117,1.901408451,1.887676367,1.954976303,1.96875,2.012072435,2.057142857,2.157738095,2.286696577,2.049318426,2.012072435,2.027027027,2.033742365,2.135039718,2.15261959,2.197802198,2.115158637,2.090163934,2.085781434,2.027622861,2.038081096,2.027027027,2.057833688,2.012072435,2.026431718,2.001510574,2.002121641,2.006393862,2.003196931,2.107398057,2.051434271,2,2.051267591,2.058838762,2,2.0096,2.13592233,2.068613818,2.025539803,2.047120428,2.065868263,2.084447224,2.158590308,2.09273743,2.077558976,2.170833333,2.18004507,2.202380952,2.180099871,2.219444444,2.206512605,2.157142857,2.153846154,2.179577465,2.158590308,2.142857143,2.111613876,2.074350596,2.073958333,2.027027027,2.031486218,2.057720058,2.072360195,2.050058207,2.098598355,2.190152801,2.207792208,2.291516521,2.311469377,2.314285714,2.237288136,2.176487769
27519,Cary,NC,Raleigh,Wake County,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05511811,1.012179487,1.005872483,0.989528796,1.050802139,1.11778563,1.182619647,1.161587437,1.188146754,1.207902164,1.258186398,1.216037736,1.229487179,1.170040486,1.166893697,1.195652174,1.231492044,1.132350024,1.157754011,1.201923077,1.205718585,1.196861626,1.23987034,1.260080645,1.252445885,1.24137931,1.223404255,1.196808511,1.208286986,1.219298246,1.21327407,1.234210006,1.30765573,1.347080737,1.353715898,1.386400051,1.393769968,1.37717587,1.317934783,1.326508621,1.309208714,1.311086023,1.307763121,1.349274125,1.39800995,1.394775803,1.401098901,1.368767639,1.398466667,1.38225539,1.381508132
37040,Clarksville,TN,Clarksville,Montgomery County,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05959596,1.057377142,1.07979798,1.030371066,1.055158325,1.025252525,1.035353535,0.895,0.895,0.85125448,0.9375,1,1.082563764,1.033333333,0.995,1.034108527,0.945723684,0.960576923,0.895
27705,Durham,NC,Durham-Chapel Hill,Durham County,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.700686948,1.751605996,1.757305888,1.713062099,1.496192893,1.655172414,1.725433399,1.634683053,1.421282799,1.345410628,1.363040901,1.39673913,1.323604061,1.271567892,1.277317257,1.457489879
93309,Bakersfield,CA,Bakersfield,Kern County,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.871875,0.929347826,0.897435897,0.936502856,0.880598224,0.822916667,0.795454545,0.84375,0.875,0.864718615,0.870882937,0.873015873,0.87804878,0.881059169,0.882352941,0.916666667,0.879249707,0.846153846,0.859459459,0.865306122,0.860058923,0.885620915,0.888888889,0.861111111,0.848076923,0.861353422,0.848076923,0.874007937,0.886145598,0.898285886,0.859872611,0.809375,0.826121164,0.836722162,0.8,0.88966889,0.846153846,0.866666667,0.892857143,0.857548893,0.869304556,0.866968969,0.879518072,0.846153846,0.89514652,0.881119792,0.874985204,0.858531317,0.887605042,0.916666667,0.904501347,0.89125,0.906978932,0.928641251,0.917948718,0.892018779,0.904527345,0.925520263,0.94047619,0.94047619,0.994117164,0.944444444,0.948072008,0.928571429,0.995,1.001432665,0.9975,0.975011141,1.004545455,1.006944444,1.005747126,1.008996012,0.975,0.980600224,1,0.994155844,0.967413442,0.992063492,1
85282,Tempe,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.185008408,1.199702589,1.206123737,1.112158341,1.159090909,1.178133836,1.155881196,1.199401795,1.121875,1.116504854,1.151809356,1.168494516,1.185271836,1.215477997,1.236111111,1.223,1.236111111,1.236111111,1.224795115,1.200980392,1.23468426,1.251666667,1.25,1.275685654,1.272727273,1.306623932,1.323176362,1.389705882,1.404761905,1.389240506,1.351809955,1.414934723,1.40382516,1.408219178,1.355485232,1.44528668,1.445955882,1.446414182,1.428055556,1.424746076,1.439873418,1.424632353,1.430555556,1.479166667
20874,Germantown,MD,Washington-Arlington-Alexandria,Montgomery County,333,,,,,,,,,,,,,,,,,,,1.259633923,1.264441592,1.264441592,1.391862955,1.385402875,1.272220796,1.485840708,1.446104589,1.437429538,1.411192214,1.460271102,1.435928144,1.354243542,1.372693727,1.390689458,1.456776948,1.478599222,1.39182963,1.436031332,1.44076841,1.419125127,1.407699184,1.393426295,1.383167692,1.411889597,1.339814032,1.328273245,1.289868668,1.363193768,1.324180691,1.334576794,1.337792642,1.361246349,1.361529548,1.352530541,1.377655119,1.328273245,1.327241079,1.3219857,1.35032674,1.363636364,1.363636364,1.362781955,1.364307644,1.398977074,1.394867499,1.370510397,1.383213302,1.378164283,1.35522113,1.461982469,1.468166932,1.416666667,1.431365893,1.454896907,1.459793814,1.511487304,1.520467836,1.45,1.520369053,1.519308943,1.607898449,1.510460633,1.472923476,1.537078652,1.648951049,1.635794908,1.608478426,1.608478426,1.705627706,1.688311688,1.679411359,1.535801231,1.554112554,1.546181888,1.55775076,1.570582428,1.571800115,1.608851675,1.62742674,1.660807209,1.64688716,1.673975045,1.6285688,1.657493538,1.643827986,1.617349043,1.580849142,1.602564103,1.640405064,1.661890041,1.704545455,1.697832207,1.68452381,1.724537037,1.690235668,1.711071611,1.661085462,1.672494172,1.676404494
29223,Columbia,SC,Columbia,Richland County,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762967875,0.829769033,0.845428157,0.845428157,0.869932432,0.861486486,0.826923077,0.825491873,0.823677111,0.815033784,0.812580197,0.80662488,0.815033784,0.860628013,0.827364555,0.825491873,0.822559911,0.813999706,0.805656934,0.802364865,0.815972222,0.802364865,0.815972222,0.815972222,0.815972222,0.834046193,0.840428726,0.829861111,0.836206897,0.829910313,0.829861111,0.837591241,0.829164132,0.82347973
29485,Summerville,SC,Charleston-North Charleston,Dorchester County,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.850594228,0.853422114,0.877192982,0.919230769,0.933786078,0.933786078,0.933786078,0.944323595,1.041,0.997568702,0.963302752,0.997226655,0.997226655,0.945222222,0.997453311,1.024916667,1.053484603,1.043516874,1.039898132,1.029135338,1.053639847,1.019885855,1.077653149,1.084503833,1.096999302,1.087921847,1.079500083,1.083723076,1.099223469,1.117419237,1.098553345,1.109299539,1.108910519,1.09973822,1.116669615
28216,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.144347826,1.143389199,1.164960182,1.198840099,1.237041481,1.204960836,1.164561157,1.215117219,1.037037037,1.194029851,1.175641026,1.193341869,1.19869281,1.220735786,1.242,1.233178274,1.236966136,1.227912932,1.227912932,1.227912932,1.234061931,1.235030965,1.21578064,1.203301477,1.223045267,1.197803684,1.218164794,1.214030229,1.235346359,1.230820857,1.292549323,1.28649635,1.267806268,1.309859155,1.322202166,1.333333333,1.356807512,1.38028169,1.365510182,1.263849765,1.280151947,1.305956679,1.231508165,1.22629108
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.443594646,2.296124031,2.490039841,2.659655832,2.531372549,2.484424277,2.533333333,2.497575195,2.263479145,2.458333333,2.263479145,2.49375,2.537953368,2.526146623,2.503333333,2.423058151,2.403021978,2.484177215,2.438888889,2.339880398,2.241238794,2.33592881,2.29253063,2.287234043,2.462823726,2.397478992,2.369495061,2.443333333,2.257925747,2.24625624,2.253577027,2.205521472,2.421052632,2.351212344
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,338,,,,,,,,,,,,,,,,,,,,,,,,,1.751111111,1.826150475,1.8375,1.909498484,1.978846154,1.910986754,1.849335909,1.952554745,1.943661972,1.9281556,1.925770308,1.894213382,1.996381182,2.033888889,2.019712838,2,1.984777518,2.033587981,2.204509932,2.207380952,2.243678161,2.219646799,2.159846883,2.253726966,2.238506789,2.264874193,2.308233638,2.32912481,2.372566032,2.410972089,2.368962428,2.329777711,2.305882353,2.308154447,2.43456738,2.4,2.582743989,2.589381362,2.598888889,2.627853933,2.596710666,2.69456428,2.718146513,2.796115049,2.672133205,2.98089172,2.901288753,2.933326898,2.942857143,2.886549788,2.903947368,2.857142857,2.882991556,2.86749634,2.815351327,2.990994624,2.706640845,2.690204678,2.744545455,2.741699479,2.762352941,2.882475127,2.90583943,2.808312129,2.807845823,2.870611038,2.934705882,2.887777778,2.795770767,2.742280181,2.778841699,2.783530572,2.829473684,2.921094849,2.951853882,2.888792757,2.928414634,2.980361122,2.892972207,2.738708902,2.773220748,2.798552473,2.832610319,2.800482509,2.875342466,2.898648649,2.888888889,2.952662722,2.986486486,2.935571688,2.855920303,2.810695187,2.852834741,2.855247286
78748,Austin,TX,Austin-Round Rock,Travis County,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.446298767,1.452751817,1.386292835,1.324270262,1.3,1.281132075,1.272325376,1.260623229,1.295869356,1.35880829,1.280544011,1.286100686,1.261552361,1.275466284,1.228239304,1.241134752,1.252261307,1.32337217,1.317335244,1.337285903,1.371389033,1.297148114,1.344924733,1.303813038,1.310650888,1.331466965,1.440060698,1.394830702,1.42172524,1.411021814,1.404790941,1.395763013,1.408364084,1.429310345,1.37548452,1.384715026,1.422637591,1.385747126,1.426889918,1.435632184,1.426567657,1.48436019,1.499558958,1.449160035,1.545045045,1.537362637,1.531531532,1.537362637
90802,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,340,,,,,,,,,2.121352785,2.02020202,2.076388889,2.066840278,1.995622664,2.083333333,1.990694993,1.937984496,1.875788418,1.957494407,1.987951807,1.971823464,1.853941241,1.957494407,1.821428571,1.844571205,1.991309963,1.996424315,1.910401648,1.875,1.875,1.777777778,1.969725639,1.898466034,1.857674419,1.94478692,1.973053892,1.992591351,2.028963415,1.998947368,1.988636364,2.013929261,1.99022293,2.038723205,2.102349302,1.843746662,1.869035618,1.829464655,1.85525631,1.869742991,1.832826662,1.837748344,1.771780303,1.975476839,2.058743119,2.019855451,2,1.919959473,1.926885704,1.978594322,1.979166667,2,2.02774189,2.103417266,2.129782796,2.069048845,2.091666667,2.064516129,2.242021277,2.258090985,2.167589355,2.219672131,2.304157651,2.302092812,2.271915584,2.249074074,2.243027708,2.276785714,2.321036451,2.398489141,2.406393287,2.32203119,2.350516496,2.279,2.384868421,2.487936047,2.523809524,2.540740741,2.525474119,2.481260683,2.563194444,2.556976744,2.546296296,2.549819556,2.516691033,2.496433666,2.474452555,2.472490253,2.533336975,2.583333333,2.685950413,2.712,2.711480363,2.712,2.725409836,2.628947368,2.7,2.750811688,2.806402439,2.862588652,2.876712329,2.958333333,2.951807229,2.926443203,2.87456446,3.062302632,3.036663713,2.926666667,2.963975321,2.960899545
78251,San Antonio,TX,San Antonio-New Braunfels,Bexar County,341,,,,,,,,,,,,,,,,,,,,,1.139454989,1.169230769,1.117241379,1.036997886,1.096009975,1.075862069,1.153846154,1.099137931,1.072007078,1.095423564,1.124223602,1.111111111,1.090555015,1.125827815,1.139240506,1.110766046,1.166634434,1.164536741,1.134651959,1.085686465,1.059494918,1.083935322,1.091924596,1.090336134,1.093513058,1.096282173,1.097678124,1.097678124,1.096282173,1.093513058,1.090336134,1.081214407,1.083827265,1.092000736,1.071294758,1.04754994,1.02574103,1.024934383,0.979362101,0.9763143,0.987519501,0.996099844,0.997876255,1.044716286,1.048625793,1.070188351,1.059573872,1.090133983,1.078832117,1.106796117,1.108183079,1.087824467,1.098214286,1.113691932,1.114483955,1.099230278,1.114592543,1.141533277,1.128923808,1.165562914,1.189458689,1.177751196,1.17481203,1.185915493,1.185915493,1.204663212,1.193821047,1.21754386,1.209871242,1.198589894,1.193633952,1.185950413,1.185950413,1.196099081,1.191744341,1.199238579,1.237942122,1.278218468,1.278669725,1.265310203,1.286966046,1.273209549,1.273721913,1.280991736,1.297619048,1.306603774,1.278008299,1.273103448,1.264476512,1.266773848,1.263392857,1.290174472,1.308858764,1.364846871,1.3483023,1.313136145,1.335565143,1.312735494
78758,Austin,TX,Austin-Round Rock,Travis County,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.249094203,1.232961586,1.259689922,1.132542038,1.166149068,1.117936118,1.155999045,1.244064577,1.220536756,1.208841463,1.254844961,1.247630332,1.279344859,1.281285878,1.269785022,1.231734499,1.250265743,1.221793318,1.383738602,1.338409475,1.307326356,1.309229305,1.370098039,1.41888176,1.427556851,1.372918842,1.420959147,1.418821096,1.380875325,1.38683475,1.368683653,1.392015832,1.428571429,1.441441441,1.420480993,1.41778036,1.629416006,1.616641902,1.629416006,1.633020908,1.623403213,1.634241732,1.612989819,1.561043802,1.521367521,1.541969814,1.458649485,1.516960651,1.482939633,1.441441441,1.446850394,1.458997329,1.502556687,1.468438538,1.53485064,1.556074766,1.521229666,1.522573363,1.514705882,1.492176387,1.485481998,1.568597561,1.578384023,1.723212424,1.69806338,1.680685358,1.682017544,1.67178568,1.722302434,1.715867159,1.852409639,1.770694577,1.763965032,1.708723864,1.96969697,2.0995671,2.058350671,2.040764331,1.993393106,1.99560301,1.975384615,2.002518892,1.931192661,2.069293199,2.076502732
32765,Oviedo,FL,Orlando-Kissimmee-Sanford,Seminole County,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.104201681,1.073735178,1.119964153,1.174782609,1.223549488,1.231228669,1.402765649,1.402053037,1.393498717,1.376390077,1.282051282,1.251915709,1.28,1.274545455,1.29050574,1.288504884,1.263583225,1.314800902,1.505882353,1.43,1.368421053,1.283882784,1.264740796,1.228181818,1.250742312,1.260627178,1.28,1.306807826,1.303636364,1.337034201,1.355371901,1.37704918,1.320909091,1.279142812,1.28445762
60056,Mount Prospect,IL,Chicago-Naperville-Elgin,Cook County,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.499531396,1.499765698,1.441176471,1.373846154,1.329787234,1.357647059,1.347305389,1.5,1.495384615,1.568852459,1.539184953,1.526946108,1.456603686,1.564351131
32608,Gainesville,FL,Gainesville,Alachua County,345,,,,,,,,,,,,,,,,,,,,,,0.769230769,0.769230769,0.729166667,0.769230769,0.733333333,0.722612489,0.726136364,0.741794872,0.743589744,0.787162162,0.8,0.78,0.727272727,0.77739363,0.73106383,0.727272727,0.727272727,0.734362331,0.78313253,0.740999969,0.723110465,0.722642743,0.722175021,0.703125,0.68294702,0.728125,0.703125,0.727272727,0.727272727,0.75,0.820512821,0.8125,0.818452381,0.825,0.794736842,0.787593985,0.806451613,0.794736842,0.799860918,0.838323353,0.878452812,0.882352941,0.868055556,0.893675527,0.897435897,0.918196995,0.905763952,0.851851852,0.847750865,0.931154381,0.913549455,0.934406028,0.944404148,0.944043398,0.949148241,0.942105263,0.923392613,0.9375,0.927889714,0.876460768,0.890663391,0.932721117,0.930645161,0.957243995,0.950495734,0.944911298,0.956346218,0.938401876,0.94424181,0.942857143,0.920810313,0.894736842,0.875,0.945626478,0.977973568,0.982073819,1.018922853,1.094514246,1.097074468,1.091954023,1.067073171,1.094009052,1.088483146,1.089965398,1.091954023,1.089965398,1.123595506,1.121047285,1.096737908,1.114151717,1.183831672,1.144220573,1.139066789,1.111619396,1.099071207,1.138177916,1.302722294
90631,La Habra,CA,Los Angeles-Long Beach-Anaheim,Orange County,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.009029345,1.993787879,2.007575758,2.123034228,2.079657927,2.133333333,2.035735859,2.120959596,2.061797753,2.24813738,2.214708369,2.308333333,2.239132357,2.173913043,2.105555556,2.14556962,2.088607595,2.072875226,2.088235294,2.212611607,2.214342002,2.214313858,2.294117647,2.237982664,2.278571429,2.348484848,2.271578947,2.438888889,2.438888889,2.413793103,2.423076923,2.411937378,2.348484848
31907,Columbus,GA,Columbus,Muscogee County,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.665751544,0.685279188,0.685279188,0.695230396,0.695230396,0.686363636,0.683081811,0.665751544,0.685279188,0.685279188,0.685279188,0.685279188,0.685279188,0.685279188,0.683081811,0.602992958,0.669986085,0.693739425,0.685279188,0.685279188,0.693739425,0.658888889,0.662320513,0.668358714,0.667968234,0.687616811,0.693205216,0.712703102,0.717429577,0.707991634,0.70901034
30263,Newnan,GA,Atlanta-Sandy Springs-Roswell,Coweta County,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.094768016,1.150804877,1.105137395,1.094420601,1.121520106,1.151877133,1.145651344,1.148375235,1.149209486,1.142093201,1.142093201,1.142093201,1.159921027,1.158664217,1.159921027,1.159921027,1.15355233,1.159921027,1.161191749,1.167370219,1.211139896,1.198186528,1.219151037,1.216371635,1.167381974,1.188841202,1.169792695,1.169792695,1.141304348
92104,San Diego,CA,San Diego-Carlsbad,San Diego County,349,,,,,,,,,,,,,,,,,,,,1.494565217,1.476110846,1.385278918,1.405248856,1.600994465,1.59,1.566666667,1.529411765,1.510869565,1.5,1.522634271,1.530090498,1.541666667,1.522774327,1.5,1.529411765,1.541666667,1.541666667,1.533241758,1.595,1.595,1.576923077,1.595,1.625,1.625,1.625,1.5625,1.657478632,1.642016807,1.631818182,1.63756815,1.659027778,1.715116279,1.703767123,1.681034483,1.755102041,1.8125,1.809090909,1.707142857,1.758823529,1.855925926,1.81875,1.817073171,1.863636364,1.947368421,1.928571429,1.990833333,2,1.998663102,2.017027784,2.040983607,2.076923077,2.083333333,2.108660131,1.977740341,2.09,1.948992853,2.047368421,2.1,2.214285714,2.144505495,2.121897163,2.2,2.135714286,2.158333333,2.2032288,2.159090909,2.232,2.24375,2.247853369,2.237259615,2.287535014,2.280952381,2.271465517,2.263786848,2.296666667,2.325,2.332854406,2.326293103,2.425837822,2.4,2.456336767,2.426086957,2.506684492,2.503342246,2.526666667,2.526666667,2.49375,2.570913969,2.541666667,2.492857143,2.503090235,2.514211811,2.66,2.607692308,2.618750742,2.600705467,2.647503782,2.66
20852,North Bethesda,MD,Washington-Arlington-Alexandria,Montgomery County,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.382397572,2.029030471,2.003642987,2.0205397,1.979441307,2.065683646,2.069201481,2.051299259,2.064896755,2.069918699,2.050883267,2.063781321,2.103640662,2.098595314,2.078142695,2.07529094,2.010465116,1.970108696,2.008393285,2.004288165,2.03902439,2.050632911,2.048722045,2.054931336,2.204166667,2.242351047,2.242222222,2.228770578,2.264909134,2.231759518,2.249329759,2.237391409,2.253587579,2.276176024,2.238130564,2.238888889,2.234848485,2.282232416,2.314655172,2.263705104,2.21878225
77375,Tomball,TX,Houston-The Woodlands-Sugar Land,Harris County,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.151665485,1.115071283,1.125,1.130363623,1.124183007,1.17360496,1.151665485,1.197703035,1.231132075,1.231132075,1.155696059,1.256198347,1.23701731,1.212781788,1.2421875,1.226950355,1.290780142,1.328609389,1.405502392,1.328609389,1.405502392,1.435246996,1.435246996,1.407023559,1.381578947,1.332950678,1.284322409,1.294642857,1.381578947,1.309402768,1.262910445,1.408544726,1.324162679,1.302433372
37421,Chattanooga,TN,Chattanooga,Hamilton County,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.917012448,0.96473029,0.904977376,0.885448916,0.882751572,0.880503145,0.880377754,0.892960728,0.891594447,0.89626556,0.919457014,0.950445986,0.928506787,0.991855204,0.987330317,0.925035989,0.89252154,0.925,0.929007177,0.953393665,1.013412817,1.037224235,1.006363636,1.041723571,1.034545927,1.01605288,0.968309859,0.972222222,0.96810205
60637,Chicago,IL,Chicago-Naperville-Elgin,Cook County,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.538987688,1.276595745,1.2,1.230769231,1.279826464,1.25,1.278287911,1.25,1.235294118,1.24137931,1.371428571,1.276363636,1.25,1.2,1.260869565,1.267948718,1.263245614
63021,Ballwin,MO,St. Louis,Saint Louis County,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991440363,1.057951482,1.0639413,1.053459119,1.219582851,1.092795771,1.17612978,1.171705252,1.151649746,1.219582851,1.20754717,1.188816476,1.15408805,1.14360587,1.144654088
92647,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange County,354,,,,,,,,,,,,,,,,,,,,,,1.728815789,1.857317073,1.767045455,1.848913043,1.777677625,1.780395016,1.7890625,1.810869565,1.830487805,1.840243902,1.863043478,1.768292683,1.726315789,1.806406685,1.785714286,1.777631579,1.786796537,1.812644928,1.814130435,1.808712121,1.736694678,1.731521739,1.885812256,1.771859309,1.786585366,1.829766537,1.916167665,1.900183249,1.909037189,1.930285714,1.965853659,1.923646227,1.955039478,2.032496307,2.063603708,2.104210526,2.124324324,2.090130475,2.12972973,2.102702703,2.074774035,2.070960159,2.137809187,2.082294322,2.135135135,2.160580678,2.158333333,2.170588235,2.175126987,2.186689715,2.25,2.270242019,2.291891892,2.292436975,2.316176471,2.208421053,2.283026196,2.25281602,2.360294118,2.18487395,2.28587963,2.389705882,2.298760504,2.322880372,2.356687898,2.414666409,2.420560748,2.397196262,2.449303225,2.46105919,2.405405405,2.397196262,2.372357985,2.521164877,2.511764706,2.687140115,2.675097276,2.677029361,2.672711572,2.683602771,2.609443445,2.582060164,2.553120636,2.539459459,2.530809859,2.429347826,2.428644501,2.456649631,2.415519399,2.437619962,2.436074637,2.432926829,2.475478469,2.471962617,2.470588235,2.437804878,2.429347826
