RegionName,State,Metro,CountyName,SizeRank,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
Napa,CA,Napa,Napa County,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.176310134,2.209866221,2.044539131,2.063074901,2.111731844,2.108581436,2.204379562,2.125349706,2.108695652,2.075910481,2.066006601,2.063687151,2.141304348,2.090192644,2.093854749,2.126358696,2.142533937,2.12382134,2.153089788,2.115077309,2.285886288,2.245923913,2.288966725,2.425744704,2.404274265,2.404274265,2.542139751,2.45620438,2.452619844,2.345844504,2.304837847,2.367892977,2.381979762,2.275919732,2.386002121,2.417045455,2.310460407,2.268607706,2.242268041,2.43902439,2.308252427,2.380599115,2.372262774,2.375742154,2.624007061,2.691968226,2.490950226,2.697815534,2.703125,2.837603049,2.729186603
Highlands Ranch,CO,Denver-Aurora-Lakewood,Douglas County,367,,,,,,,,,,,,,,,,,,,,,,,,,,1.189387008,1.178804542,1.173076923,1.230769231,1.243654168,1.236509892,1.23910939,1.25,1.262562814,1.264631043,1.244281793,1.276303751,1.265160995,1.212311558,1.208360549,1.237270876,1.223118574,1.303751144,1.281222101,1.261163735,1.255661413,1.258169935,1.272122296,1.281368821,1.291058251,1.333064516,1.326133795,1.340654521,1.381909548,1.444751752,1.438243367,1.433385478,1.384615385,1.381919034,1.436747905,1.434034417,1.395748149,1.469214427,1.471291927,1.479575163,1.491596639,1.535171103,1.542769857,1.495072279,1.44040404,1.445830359,1.451005025,1.454571915,1.520024035,1.49118087,1.572197309,1.507990868,1.586191961,1.568251534,1.587772505,1.581289525,1.517482517,1.512903226,1.546907216,1.618565401,1.654260529,1.640735502,1.654260529,1.617519514,1.635149258,1.626506024,1.663141845,1.658295964,1.61779615,1.593822844,1.631800649,1.624701195,1.625605536,1.626506024,1.629046369,1.65,1.622435897,1.619922631,1.709866221,1.656745536,1.626506024,1.647758463,1.666666667,1.64410058,1.647628267,1.692792793,1.794457963,1.788778878,1.740164684,1.730769231,1.761998041,1.722820764,1.716594828
Lynchburg,VA,Lynchburg,Lynchburg City,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62406015,0.732025867,0.75,0.7375,0.708333333,0.688461538,0.683256173,0.676582039,0.723457532,0.716145833,0.740270728,0.793333333,0.862124114,0.84977854,0.747699485,0.739247312,0.73125,0.774972365,0.766169154,0.781910956,0.803310613,0.80959596,0.788726093,0.827653359,0.803310613,0.820644861,0.7929033,0.775845411,0.815914437,0.781047778,0.747976777,0.78125,0.827653359,0.827653359,0.827653359,0.827653359,0.827653359,0.805555556,0.827653359,0.792307692,0.812744008,0.82632668,0.803294651,0.808383234,0.827653359,0.836038961,0.827653359,0.833333333,0.833333333,0.838928482,0.812206573,0.829912023,0.833333333,0.853571429,0.848259654,0.848958333,0.842505695,0.850949755,0.840080972,0.835294118,0.827653359,0.843103805,0.839285714,0.835294118,0.837220702
League City,TX,Houston-The Woodlands-Sugar Land,Galveston County,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57622739,1.467248908,1.429230769,1.363232682,1.292774585,1.319767442,1.269956459,1.349916384,1.358023483,1.372187322,1.359210526,1.31515803,1.277545328,1.237209302,1.269956459,1.28265042,1.280026543,1.262953556,1.260817308,1.285403096,1.298548721,1.266767144,1.256966402,1.289634146,1.246290801
Lakewood Township,NJ,New York-Newark-Jersey City,Ocean County,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.289519804,1.275,1.275,1.292054575,1.345609065,1.432880845,1.432653877,1.403468155,1.399731734,1.406074241,1.442762535,1.347277522,1.400862069,1.385542169,1.431320416
Mission Viejo,CA,Los Angeles-Long Beach-Anaheim,Orange County,371,,,,,,,,,,,,1.613043478,1.597659766,1.56148407,1.540110448,1.585220517,1.598002098,1.646596244,1.662887377,1.702836902,1.704545455,1.666666667,1.688311688,1.681671203,1.666666667,1.74051021,1.742252457,1.757600602,1.750932492,1.778350515,1.731035585,1.690721649,1.73391494,1.752105606,1.722797927,1.743055556,1.765188834,1.772303595,1.7578125,1.744607783,1.735702614,1.749427918,1.803931201,1.817673378,1.817673378,1.817532341,1.808510638,1.809278351,1.805113234,1.817673378,1.864071544,1.883701884,1.874280839,1.857831726,1.894933498,1.856435644,1.888528287,1.894789579,1.877133106,1.905948031,1.926406926,1.945097552,1.965843319,1.968085106,2.044419134,2.019602672,2.025316456,1.964285714,2.020774315,2.031521739,2.031521739,2.025406103,2.025316456,2.058227848,2.060249307,2.068359893,2.083333333,2.107994306,2.136320305,2.107608696,2.054794521,2.056277056,2.08335919,2.0956773,2.20467673,2.197733711,2.237313433,2.162601626,2.211491041,2.300511827,2.242681775,2.279713115,2.232484236,2.20459114,2.212849105,2.286008533,2.321510297,2.325,2.354538914,2.311422414,2.291646175,2.290310747,2.335269452,2.337962963,2.309352518,2.298099575,2.307692308,2.312551041,2.392857143,2.425085703,2.368313196,2.353061224,2.370464135,2.354497354,2.398015062,2.407537434,2.371794872,2.358697878
High Point,NC,Greensboro-High Point,Guilford County,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806451613,0.83,0.832631579,0.769230769,0.775500039,0.772222222,0.772222222,0.774532164,0.807878112,0.825549451,0.833333333,0.84,0.848214286,0.802919708,0.796703297,0.801459854
Lithonia,GA,Atlanta-Sandy Springs-Roswell,Dekalb County,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.740740741,0.783972125,0.75,0.770833333,0.75,0.749537037,0.734313725,0.723205795,0.825842697,0.821692687,0.821692687,0.819179677,0.816666667,0.71749226,0.777777778,0.767857143,0.803143438,0.821692687,0.821692687,0.87702711,0.923963134,0.922317314,0.938202247,0.930980394,0.933758978,0.954575379,0.968299928,0.96473029,0.96473029,0.977896852,0.984293194,0.974325214,0.979057592,1.004467506,1.015706806,1.02617801,1.02739726
Livermore,CA,San Francisco-Oakland-Hayward,Alameda County,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.237407474,2.378153153,2.167671894,2.510714286,2.260981912,2.207566214,2.379432522,2.593603573,2.447619048,2.511047619,2.458250934,2.296969697,2.29468599,2.303766003,2.316213086,2.315448697,2.277505256,2.188312536,2.308986252,2.37375,2.584451469,2.569047619,2.790201005,2.713567839,2.448275862,2.472289196,2.526190476,2.37375,2.24875,2.312599681,2.322966507,2.37375,2.465233881,2.670958512,2.49875,2.647058824,2.763852243,2.557824675,2.626459144
Sandy,UT,Salt Lake City,Salt Lake County,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.298951049,1.276872073,1.276200873,1.311077744,1.272820929,1.246875,1.317083193,1.260047281,1.246875,1.297619048,1.348051948,1.399115044,1.461111111,1.450381679,1.454166667,1.442477876,1.443103448,1.411787749,1.540310651,1.552053486,1.485774499,1.533029193,1.438284519,1.438284519,1.452863436,1.36920744,1.378699985,1.388478582,1.408991228,1.403249631,1.37943787,1.38683432,1.368343195,1.365591398
Federal Way,WA,Seattle-Tacoma-Bellevue,King County,376,,,,,,,,,,,,,,,,,,,,,,0.991285606,0.978870268,0.99375,1.031867771,1.01637855,1.00625,0.974741676,0.985714286,1.021309376,1.008741259,0.99940547,1.002766252,1.005,1.005,1,1.015857284,1.013471971,1.026838625,1.036764706,1.041986488,1.037234043,1.046052632,1.080607477,1.059171598,1.050516648,1.036565051,1.03061674,1.022864019,1.04963167,1.067323481,1.095,1.113689095,1.116194288,1.113987405,1.095,1.104251625,1.075697211,1.153474903,1.161316438,1.18556701,1.181378722,1.185185185,1.19025522,1.209459459,1.241134021,1.25,1.249215809,1.27167211,1.256730072,1.239242685,1.231,1.233333333,1.27710792,1.28090999,1.31905196,1.309392265,1.339142639,1.30962571,1.326993972,1.316480867,1.314359998,1.3125,1.315789474,1.312590869,1.387128497,1.4,1.464166667,1.533806818,1.546875,1.533766234,1.460869565,1.504854369,1.508313539,1.504651163,1.491132002,1.466858917,1.475,1.564705882,1.595438671,1.578777759,1.611711712,1.565906838,1.59,1.593023256,1.57116451,1.583934708,1.57951679,1.551739379,1.609923011,1.631578947,1.623188406,1.631443299,1.649548991,1.641025641,1.693635383,1.700455581,1.677648277
Bryan,TX,College Station-Bryan,Brazos County,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878787879,0.909090909,0.917305827,0.958333333,0.965811966,0.926666667,0.917328491,0.965811966,0.963059632,0.866436979,0.893921335,0.893921335,0.870465556,0.879534784,0.926666667,1.090121689,1.237094956,1.262295082,1.262295082,1.262295082,1.263636364,1.217652959,1.1,1.046686747,1.181034483,1.112458748,1.153100775,1.174660765,1.217652959,1.024484536,0.95311885,0.963355834
Champaign,IL,Champaign-Urbana,Champaign County,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.106472795,1.108387101,1.113176373,1.115241636,1.090712743,1.085526316,1.018826323,1.007416564,0.995762712,0.964343598,0.932762072,1.029411765,1.166666667,1.300109355,1.195851574,1.133965867,1.147737183,1.111111111,1.052777778,1.050022341,1.065088757,1.026785714,1.052777778,1.166666667,1.213235294,1.166666667,1.1625,1.159003831,1.2,1.166666667,1.076803581,1.077777778,1.121989122,1.008650696,1.040061633,1.148351648,1.167892157,1.176229508,1.178819444,1.175438596,1.12595733,1.066666667,1.071428571,1.034482759,1.034210526,1,1.029760941,0.945076863,1.081196581,0.999333333,0.944444444,1.070780399,1.007109005,0.997340426,0.897686117,0.883333333,0.898595985,0.947476735,0.919230769,0.955357143,1.030461271,1.129848229,1.139514449,1.137724551,1.056496352,1.073628978,1.131639723,1.094453962,1.070477919,1.045454545,1.018181818,1.090909091,1.164274322,1.171875,1.214285714,1.207513417,1.205882353,1.119132793,1.084039548,1.179966044,1.163333333,1.159003831,1.140939597,1.331460674,1.3325,1.33974359
Albany,GA,Albany,Dougherty County,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513818458,0.528492647,0.506410256,0.514705882,0.53030303,0.537848606,0.55,0.536585366,0.529661017,0.529661017,0.53556242,0.536585366,0.536585366,0.536585366,0.555555556,0.536585366,0.510449577,0.490407608,0.484848485,0.546070461,0.49760227,0.477991747,0.525690131,0.536585366,0.499140893,0.513513514,0.576923077,0.564655172,0.554511278,0.570143086,0.529411765,0.555941626,0.530033472,0.540216086,0.514626219
Portsmouth,VA,Virginia Beach-Norfolk-Newport News,Portsmouth City,380,,,,,,,,,,,,,,,,,,0.857142857,0.9,0.927117013,0.887096774,0.88917619,0.9,0.899130715,0.88372033,0.883396174,0.89196944,0.927681353,0.941176471,0.9,0.916332699,0.911764706,0.920900693,0.885087719,0.893617021,0.893617021,0.911764706,0.912371134,0.958823529,0.961352657,0.934163701,0.93885116,0.952540006,0.89893617,0.89893617,0.908712121,0.951086957,0.980941704,0.988235294,0.994444444,0.994444444,0.96875,0.95212766,0.946088795,0.939261488,0.929029304,0.99015069,0.961453202,0.956478401,0.934375,0.94375,0.955967555,0.95640483,0.953627932,0.952782462,0.977894737,0.95662376,0.950687104,0.942097532,0.976427739,0.977894737,0.972222222,0.95,0.977801268,0.965827068,1.028156863,0.987179487,0.960526316,0.997725432,0.998947368,1.064609679,1.04184989,1,1.059654631,1.057605093,1.069767442,1.059654631,1.068934646,1.043478261,1.008503401,1,1.021114865,1.031413613,1.003355705,1,1.010957941,1.018617021,1.015625,1.02095677,1.020752688,1.100254885,1.075268817,1.090052518,1.05,1.099384345,1.086839749,1.099384345,1.109020311,1.099384345,1.121146231,1.081431262,1.081431262,1.104210526,1.142857143,1.164728682,1.142857143,1.13246792,1.076315789
Town of Greece,NY,Rochester,Monroe County,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.062655971,1.088235294,1.084848485,1.082843137,1.089572193,1.088235294,1.090909091,1.090909091,1.142857143,1.135714286,1.092513369,1.103030303,1.111111111,1.128571429,1.126785714,1.123611111,1.135294118,1.128571429,1.127777778,1.133333333,1.122222222,1.133333333,1.1,1.103030303,1.109090909,1.1,1.108391608,1.115384615,1.115384615,1.117647059,1.129411765,1.11942959,1.121212121,1.121212121,1.121212121
Dearborn,MI,Detroit-Warren-Dearborn,Wayne County,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.256329114,1.228885135,1.317997143,1.305721605,1.35959596,1.355555556,1.323526758,1.403986711,1.410664418,1.382857143,1.324508967,1.324508967,1.324508967,1.325925926,1.366258741,1.389850499,1.382857143,1.408253205,1.386987922,1.399647887,1.399081369,1.397058824,1.382436261,1.345598846,1.342820764,1.36537962,1.363806023,1.428571429,1.388535032,1.300687488,1.299907149,1.404429991,1.388535032,1.361721612,1.394100094
Hawthorne,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.376169591,1.348958333,1.367389061,1.367389061,1.421428571,1.444878472,1.489716623,1.558441558,1.530769231,1.576923077,1.5,1.517857143,1.636363636,1.583333333,1.545454545,1.537433155,1.628787879,1.515384615,1.625,1.518518519,1.625,1.6296875,1.640625,1.709635417,1.690830634,1.684615385,1.580478194,1.778186275,1.658333333,1.8286003,1.759711432,1.753787879,1.838461538,1.793304843,1.923076923,1.77037037,1.923076923,1.909272183,1.947656726,1.994666667,2.103418054,2.103418054,2,1.894736842,1.961290323,2.016129032,2.051537553,2.059596845,2.146153846,2.159811828,2.175757576,2.233039349,2.237231869,2.071428571,2.021144279,2.134615385,2.044989775,2.066666667,2.111764706,2.066666667,2.06043956,2.093478261,2.111111111,2.126666667,2.118888269,2.139285714,2.08,2.111111111,2.122793957,2.095424525,2.137428571
Johnson City,TN,Johnson City,Washington County,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.703539052,0.693181818,0.691919192,0.691919192,0.695331981,0.69161177,0.659179688,0.690945797,0.660714286,0.683870968,0.682844575,0.683870968,0.704545455,0.8,0.819980507,0.736405567,0.785468827,0.779840269,0.707523557,0.709005376,0.744514107,0.683870968,0.6875,0.6875,0.691304348,0.698900772,0.705882353,0.687449049,0.662280702,0.677447552,0.683870968,0.673076923,0.666666667,0.697222222,0.689709596,0.693181818,0.691919192,0.75,0.734565217,0.672909989,0.711960944,0.700427054,0.720886849,0.704365079,0.751314072,0.766677936,0.691919192,0.708333333,0.705572289,0.730806448,0.727198611,0.736196319,0.666666667,0.708333333,0.692307692,0.692307692,0.705128205,0.719642857,0.709221285,0.712256494,0.690109055,0.703096249,0.730434783,0.72980606,0.723076923,0.695959596,0.702777778,0.708333333,0.73609816,0.708333333,0.735294118,0.741498656,0.792174797,0.809210526,0.833333333,0.82625118,0.810562668,0.813492063,0.833333333,0.821428571
Idaho Falls,ID,Idaho Falls,Bonneville County,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590034965,0.579166667,0.559210526,0.57526738,0.625,0.640588235,0.617647059,0.625,0.649641577,0.631818182,0.631818182,0.611111111,0.629734848,0.606203008,0.616666667,0.613636364,0.613636364,0.604268791,0.594167781,0.611111111,0.603141457,0.631818182,0.631818182,0.590909091,0.587406015,0.562381853,0.580759804,0.6,0.582352941,0.526470588,0.550113309,0.575268817,0.589572193,0.606542056,0.610902256,0.611111111,0.611111111,0.593984962,0.575,0.563909774,0.582352941,0.541666667,0.580650155,0.642973856,0.607594937,0.610902256,0.619469027,0.638888889,0.631944444,0.653195489,0.668181818,0.62375,0.638888889,0.639784946,0.697987528,0.664556962,0.72325938,0.714285714,0.705098039,0.718390805,0.762867647,0.742708333,0.765306122,0.739191729,0.734463277,0.705098039,0.705098039,0.719040248,0.722727273,0.68,0.767799353,0.750912409,0.78125,0.80625,0.798850575,0.800670658,0.794117647,0.796164826,0.809027778,0.867972915,0.84375,0.86875,0.863612836,0.883333333,0.855482934,0.857434879,0.85520757
Woodstock,GA,Atlanta-Sandy Springs-Roswell,Cherokee County,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.275605214,1.312056738,1.356292517,1.305272109,1.330275229,1.312056738,1.167247387,1.191336057,1.133874504,1.058274341,1.084987147,1.081860465,1.08362069,1.111508337,1.128763331,1.205205725,1.205581395,1.140065147,1.169573164,1.25698324,1.229050279,1.196269982,1.179487179,1.22985782,1.176889559,1.122875019,1.172906871,1.167608286,1.308539689,1.310157812,1.348130841
Brockton,MA,Boston-Cambridge-Newton,Plymouth County,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.322527473,1.391699605,1.4,1.4,1.404545455,1.415827338,1.350245499,1.399613274,1.379199605,1.449749791,1.5,1.447477064,1.444954128,1.436762779,1.399300699,1.44363091,1.450777202,1.428571429,1.525809717,1.541958042,1.5,1.45,1.466666667,1.5,1.464460784,1.442477064,1.476190476,1.532388664,1.60207305,1.633928571,1.545454545,1.7,1.653846154,1.714052288,1.785714286
Asheville,NC,Asheville,Buncombe County,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.151832461,1.07,1.042527548,1.050434905,1.050434905,1.057494902,1.053791887,1.067780873,1.083957166,1.062990965,1.084656085,1.181985294,1.090453672,1.080406336,1.082961651,1.119259928,1.08566191,1.045943304,1.07187079,1.087826413,1.072227874,1.072227874,1.072227874,1.154043646,1.091885442,1.172938202,1.08411215,1.07,1.204852004,1.180241298,1.1575179,1.139809069,1.16,1.125102291,1.117821757,1.206131605,1.16504502,1.165364583,1.187910028,1.175417661,1.189421352,1.181546649,1.224489796,1.18751706,1.252983294,1.246794872,1.275641026,1.298148148,1.3,1.324074074,1.275641026,1.256613757,1.2985,1.278666667,1.212546816,1.212546816,1.324484661,1.325088339,1.325877503,1.359268957
Midlothian,VA,Richmond,Chesterfield County,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17244898,1.145081967,1.17958023,1.203389831,1.205413115,1.169657423,1.235725938,1.330995792,1.256360078,1.243877551,1.217221135,1.191440947,1.275566893,1.290201286,1.394109397,1.372519084,1.334637965,1.436786297,1.304241436,1.250085911,1.221424451,1.315068493,1.261395408,1.223469388,1.310490635,1.319960861,1.36949429,1.410958904,1.396938776,1.325510204,1.349965285,1.385553536,1.273483366,1.264186047,1.28125
Indio,CA,Riverside-San Bernardino-Ontario,Riverside County,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.242897727,1.25,1.312580128,1.278409091,1.302083333,1.277225379,1.350549451,1.350549451,1.370123199,1.410097572,1.410097572,1.375,1.418786693,1.418786693,1.535087719,1.333333333,1.341382576,1.27388535,1.302083333,1.292710288,1.321182635,1.373679155,1.381578947,1.467419574,1.509154598,1.56046814,1.568227554,1.519080235,1.478873239,1.483221477,1.47260274,1.47260274,1.523529412,1.53
Annapolis,MD,Baltimore-Columbia-Towson,Anne Arundel County,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.714289534,1.643371017,1.601351442,1.639344262,1.695786228,1.964497041,1.813636364,1.926124916,1.953692155,1.83291782,1.821192053,1.667974882,1.700404858,1.612009238,1.64,1.641123321,1.623164763,1.754040921,1.743896096,1.828411039,1.748081841,1.682296651,1.680383376,1.702064897,1.722547792,1.786206897,1.750841751,1.7495,1.808361169,1.875,1.784615385,1.640895522,1.790709778,1.631582382,1.6475,1.580732678,1.637610063,1.749710313,1.811188811,1.717996161,1.813636364,1.741655104,1.754595728,1.668558456,1.766439988,1.736208626,1.755334282,1.781376518,1.953125,1.960403727,2.158940397,2.139405419,2.149458573,2.154394299,2.133093078,2.131782946,2.101587302,2.125,2.038724374,2.108527132,2.075596817,2.077114234,2.108753316,2.109375,2.11524766,2.128366836,2.088324043,2.03125,2.006666667,2.001166861,1.978461538,1.950127877
New Braunfels,TX,San Antonio-New Braunfels,Comal County,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.116962046,1.114217252,1.114217252,1.128640777,1.112711706,1.082119741,1.10653574,1.153630973,1.193080357,1.210025929,1.174365647,1.128780488,1.180487805,1.191910499,1.18686434,1.181818182,1.19123506,1.247886333,1.189772807,1.201372998,1.203125,1.161830357,1.181919643,1.133297086,1.095597327,1.132075472,1.126262626,1.130136986,1.15375447,1.201770544,1.194089457,1.158276668,1.120481928,1.112459547,1.224776501,1.230988593,1.197270471,1.191588785,1.275482094,1.29097465,1.289335664,1.274349421,1.270718328,1.263998982,1.277915633,1.338445808,1.365030675,1.365030675,1.365030675,1.360178678,1.365030675,1.37075718,1.365030675,1.344765343,1.347107438,1.354805726,1.356939716,1.348962531,1.380952381,1.409401709
McDonough,GA,Atlanta-Sandy Springs-Roswell,Henry County,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.048451152,1.01,0.963065925,1.032222222,0.981493089,0.993363219,0.976039464,0.912223708,0.935280078,1.019382627,1.048451152,0.99575194,0.965505318,1.070128024,1.08174771,1.103086014,1.077402775
Terre Haute,IN,Terre Haute,Vigo County,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.758609487,0.733319979,0.75,0.768511516,0.750883392,0.844772967,0.785843842,0.805011521,0.791974657,0.844772967,0.847045068,0.750883392,0.750441696,0.733333333,0.754411765,0.791974657,0.829934211,0.794117647,0.78404417,0.762332776,0.736526946,0.713430282,0.700881677,0.697879859,0.75,0.78125,0.790987328,0.905151267,0.866666667,0.842332991,0.858918129,0.873493976,0.856297857,0.868721461,0.874246988,0.875013546
Ashburn,VA,Washington-Arlington-Alexandria,Loudoun County,395,,,,,,,,,,,,,,,,,,,,,1.332829356,1.359516616,1.302083333,1.30971881,1.363269591,1.368301026,1.412263577,1.359427609,1.368372041,1.373737374,1.436557232,1.464041096,1.429799427,1.429799427,1.427364865,1.410472973,1.440503432,1.464738598,1.464278612,1.456090692,1.513983354,1.551174497,1.491013072,1.452702703,1.405709343,1.362456747,1.347440945,1.443701226,1.443701226,1.425792507,1.453884207,1.431447987,1.405405405,1.417306698,1.492180851,1.416660313,1.382255574,1.396964856,1.369,1.362456747,1.365728374,1.398026316,1.437213114,1.484400354,1.496663489,1.476369159,1.505016722,1.512,1.497666575,1.502167715,1.436031833,1.460937563,1.466750314,1.557329396,1.50438865,1.541206315,1.640687719,1.514072848,1.584415584,1.580267559,1.466262976,1.415857605,1.473515702,1.696933433,1.710208562,1.718121931,1.660812294,1.801204819,1.7631808,1.688862783,1.648473838,1.622163387,1.563467717,1.531544372,1.553551297,1.54718543,1.611278953,1.639144634,1.663201663,1.677316294,1.655172414,1.685769271,1.746441281,1.668302257,1.590809497,1.589196588,1.542619543,1.58277027,1.606452495,1.619234544,1.689834926,1.745724059,1.718295218,1.735324408,1.655172414,1.644076063,1.72490726,1.710376283
Sterling,VA,Washington-Arlington-Alexandria,Loudoun County,396,,,,,,,,,,,,,,,,,,,,,1.282396113,1.40224359,1.43877551,1.469149036,1.518324607,1.453393665,1.441942175,1.456870923,1.505586767,1.494117647,1.570011847,1.569343066,1.533645125,1.513390899,1.518324607,1.444228904,1.484623016,1.518324607,1.51764921,1.551282051,1.588510153,1.589958159,1.539267016,1.37658934,1.343682077,1.373411569,1.436781609,1.496073298,1.486910995,1.537698413,1.499085347,1.41628359,1.350174216,1.356286018,1.363017092,1.389249305,1.389249305,1.343930636,1.334296724,1.363636364,1.335736179,1.426643345,1.384828468,1.460030284,1.391465677,1.50202977,1.550179319,1.523536165,1.536821064,1.510460251,1.580357143,1.626485569,1.607142857,1.645059289,1.698717949,1.507055503,1.490154905,1.418536927,1.491725921,1.479130435,1.491655966,1.468909183,1.584869059,1.589508743,1.58964667,1.560998162,1.678952473,1.5562249,1.56,1.563928874,1.598214286,1.561302682,1.555255307,1.537698413,1.529108432,1.524521548,1.582825401,1.584532036,1.606942215,1.498410175,1.561698718,1.615197295,1.606322175,1.662904439,1.699041154,1.620458891,1.610232687,1.625260586,1.626432104,1.709183673,1.757028112,1.788526652,1.804903118,1.763862333,1.70993228,1.692307692,1.688188976,1.663060278
Auburn,WA,Seattle-Tacoma-Bellevue,King County,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.272558742,1.283316881,1.359090909,1.390434783,1.459688826,1.491943659,1.613675781,1.53171857,1.580304348,1.53894081,1.53,1.606856608,1.487712174,1.561004785,1.483647352,1.484536082,1.551757813,1.59454191,1.598214286,1.62244152,1.615515923,1.658333333,1.664719626,1.625072088,1.566855373,1.588785047,1.576813704,1.618783341,1.700486501,1.670962199,1.669024045,1.761301341,1.756007394,1.760515021,1.713521505,1.747359076,1.735009671,1.70029098
