,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,down_payment,loan_amount,mortgage_payment,property_tax,insurance_payment,RegionName,rent_per_sqft,rent,vacancy,maintenance,capex,property_management,water,electricity,garbage,monthly_cashflow,coc_return
4959,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,0.913528591,1830.711296364,-183.0711296364,-183.0711296364,-183.0711296364,-183.0711296364,-50,-100,-50,263.112912971847,0.14351613434828017
4961,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,0.9928571429999999,1989.6857145719998,-198.9685714572,-198.9685714572,-198.9685714572,-198.9685714572,-50,-100,-50,358.49756389664674,0.19554412576180732
4962,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,1.0,2004.0,-200.4,-200.4,-200.4,-200.4,-50,-100,-50,367.0861351534469,0.20022880099278922
4963,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,0.952991453,1909.7948718119999,-190.9794871812,-190.9794871812,-190.9794871812,-190.9794871812,-50,-100,-50,310.5630582406466,0.16939803176762544
4964,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,0.909375,1822.3875,-182.23875,-182.23875,-182.23875,-182.23875,-50,-100,-50,258.11863515344703,0.1407919828109711
4966,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,0.926666667,1857.040000668,-185.7040000668,-185.7040000668,-185.7040000668,-185.7040000668,-50,-100,-50,278.91013555424666,0.1521328012114073
4967,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,0.926523517,1856.753128068,-185.6753128068,-185.6753128068,-185.6753128068,-185.6753128068,-50,-100,-50,278.7380119942469,0.15203891563322558
4968,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,0.9,1803.6000000000001,-180.36,-180.36,-180.36,-180.36,-50,-100,-50,246.846135153447,0.13464334644733472
4969,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,0.8517350159999999,1706.8769720639998,-170.6876972064,-170.6876972064,-170.6876972064,-170.6876972064,-50,-100,-50,188.8123183918467,0.10298853730464366
4971,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,0.9375,1878.75,-187.875,-187.875,-187.875,-187.875,-50,-100,-50,291.9361351534469,0.15923789190188015
4972,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,0.9285714290000001,1860.8571437160003,-186.08571437160003,-186.08571437160003,-186.08571437160003,-186.08571437160003,-50,-100,-50,281.2004213830471,0.1533820480271166
4973,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,0.9944444440000001,1992.8666657760002,-199.28666657760004,-199.28666657760004,-199.28666657760004,-199.28666657760004,-50,-100,-50,360.40613461904695,0.19658516433766196
4974,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,0.99375,1991.4750000000001,-199.14750000000004,-199.14750000000004,-199.14750000000004,-199.14750000000004,-50,-100,-50,359.5711351534469,0.1961297100836983
4975,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,1.066544118,2137.3544124719997,-213.7354412472,-213.7354412472,-213.7354412472,-213.7354412472,-50,-100,-50,447.09878263664655,0.24387206325635266
4976,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,1.0285947709999999,2061.3039210839997,-206.13039210839997,-206.13039210839997,-206.13039210839997,-206.13039210839997,-50,-100,-50,401.46848780384676,0.21898281152937096
4977,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,1.003095975,2010.2043339,-201.02043339,-201.02043339,-201.02043339,-201.02043339,-50,-100,-50,370.80873549344676,0.20225931026915275
4978,PAST SALE,November-22-2019,Multi-Family (2-4 Unit),3350 N Richards St #3352,Milwaukee,WI,53212,110000,4.0,2.0,Milwaukee,2004.0,4356.0,1907.0,35.0,55.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/3350-N-Richards-St-53212/unit-3352/home/169569372,METROMLS,1665538.0,N,Y,43.079551,-87.90729540000001,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53212.0,0.933333333,1870.3999993319999,-187.0399999332,-187.0399999332,-187.0399999332,-187.0399999332,-50,-100,-50,286.9261347526468,0.15650516441053464
5569,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.9621659372340482,1625.0982679883075,-162.50982679883077,-162.50982679883077,-162.50982679883077,-162.50982679883077,-50,-100,-50,198.07845990052397,0.11896604198229668
5669,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.9177927929999999,1550.152027377,-155.0152027377,-155.0152027377,-155.0152027377,-155.0152027377,-50,-100,-50,153.1107155337396,0.09195838770795171
5670,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.9189189190000001,1552.0540541910002,-155.20540541910003,-155.20540541910003,-155.20540541910003,-155.20540541910003,-50,-100,-50,154.25193162213975,0.09264380277605991
5671,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.8636363640000001,1458.6818187960002,-145.86818187960003,-145.86818187960003,-145.86818187960003,-145.86818187960003,-50,-100,-50,98.22859038513991,0.05899615038146541
5673,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.825568182,1394.3846593980002,-139.4384659398,-139.4384659398,-139.4384659398,-139.4384659398,-50,-100,-50,59.65029474633968,0.035826002850654466
5674,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.846354167,1429.492188063,-142.9492188063,-142.9492188063,-142.9492188063,-142.9492188063,-50,-100,-50,80.71481194533965,0.048477364531735526
5675,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.875,1477.875,-147.7875,-147.7875,-147.7875,-147.7875,-50,-100,-50,109.74449910753958,0.06591261207660035
5676,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.805882353,1361.135294217,-136.1135294217,-136.1135294217,-136.1135294217,-136.1135294217,-50,-100,-50,39.700675637739465,0.023844249632275955
5677,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.8451516059999999,1427.461062534,-142.7461062534,-142.7461062534,-142.7461062534,-142.7461062534,-50,-100,-50,79.49613662793956,0.04774542740416791
5678,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.8188824659999999,1383.0924850739998,-138.30924850739999,-138.30924850739999,-138.30924850739999,-138.30924850739999,-50,-100,-50,52.87499015193961,0.03175675084200577
5679,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.8625,1456.7625,-145.67625,-145.67625,-145.67625,-145.67625,-50,-100,-50,97.07699910753979,0.05830450396849237
5681,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.8481770829999999,1432.5710931869999,-143.2571093187,-143.2571093187,-143.2571093187,-143.2571093187,-50,-100,-50,82.56215501973941,0.04958687989173538
5682,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.818329876,1382.1591605639999,-138.2159160564,-138.2159160564,-138.2159160564,-138.2159160564,-50,-100,-50,52.314995445939445,0.03142041768524892
5683,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.8065207790000001,1362.2135957310002,-136.22135957310002,-136.22135957310002,-136.22135957310002,-136.22135957310002,-50,-100,-50,40.347656546139774,0.024232826754438302
5684,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.797053479,1346.223326031,-134.6223326031,-134.6223326031,-134.6223326031,-134.6223326031,-50,-100,-50,30.753494726139536,0.018470567403086807
5685,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.760869565,1285.108695285,-128.51086952850002,-128.51086952850002,-128.51086952850002,-128.51086952850002,-50,-100,-50,-5.91528372146044,-0.003552722955832096
5686,PAST SALE,,Multi-Family (2-4 Unit),5243 N 49th St,Milwaukee,WI,53218,99900,5.0,2.5,,1689.0,7150.0,1946.0,,59.0,,,,,http://www.redfin.com/WI/Milwaukee/5243-N-49th-St-53218/home/58077788,,,N,Y,43.112971,-87.974216,19980.0,79920.0,-378.26275089246036,-161.25525,-37.4625,53218.0,0.8027777779999999,1355.8916670419999,-135.58916670419998,-135.58916670419998,-135.58916670419998,-135.58916670419998,-50,-100,-50,36.55449933273954,0.021954654253897622
5687,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.9621659372340482,2170.6463544000126,-217.06463544000127,-217.06463544000127,-217.06463544000127,-217.06463544000127,-50,-100,-50,467.07394779345464,0.2547676078873389
5787,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.988888889,2230.933333584,-223.09333335840003,-223.09333335840003,-223.09333335840003,-223.09333335840003,-50,-100,-50,503.2461353038468,0.27449789198391644
5788,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.9505102040000001,2144.351020224,-214.4351020224,-214.4351020224,-214.4351020224,-214.4351020224,-50,-100,-50,451.29674728784676,0.24616186215700733
5789,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.9482142859999999,2139.171429216,-213.9171429216,-213.9171429216,-213.9171429216,-213.9171429216,-50,-100,-50,448.18899268304676,0.24446672328166186
5790,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.9341500770000001,2107.442573712,-210.7442573712,-210.7442573712,-210.7442573712,-210.7442573712,-50,-100,-50,429.1516793806468,0.23408273420762551
5791,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.985865724,2224.113073344,-222.41130733440002,-222.41130733440002,-222.41130733440002,-222.41130733440002,-50,-100,-50,499.1539791598468,0.2722658068144619
5792,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.9933525540000001,2241.0033618240004,-224.10033618240004,-224.10033618240004,-224.10033618240004,-224.10033618240004,-50,-100,-50,509.28815224784717,0.2777935375897348
5793,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.936671897,2113.131799632,-211.3131799632,-211.3131799632,-211.3131799632,-211.3131799632,-50,-100,-50,432.56521493264677,0.2359446626905346
5794,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.9375,2115.0,-211.5,-211.5,-211.5,-211.5,-50,-100,-50,433.6861351534469,0.23655607372006196
5795,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.8833333329999999,1992.799999248,-199.2799999248,-199.2799999248,-199.2799999248,-199.2799999248,-50,-100,-50,360.3661347022469,0.19656334620122556
5796,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.8705357140000001,1963.9285707840002,-196.39285707840003,-196.39285707840003,-196.39285707840003,-196.39285707840003,-50,-100,-50,343.04327762384673,0.18711451506755275
5797,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.918678526,2072.538754656,-207.2538754656,-207.2538754656,-207.2538754656,-207.2538754656,-50,-100,-50,408.20938794704693,0.2226596661529347
5798,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.963756178,2174.233937568,-217.4233937568,-217.4233937568,-217.4233937568,-217.4233937568,-50,-100,-50,469.22649769424675,0.25594172601504367
5799,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.9731092440000001,2195.3344544640004,-219.53344544640004,-219.53344544640004,-219.53344544640004,-219.53344544640004,-50,-100,-50,481.88680783184714,0.26284734972646207
5800,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.9300500890000001,2098.193000784,-209.81930007840003,-209.81930007840003,-209.81930007840003,-209.81930007840003,-50,-100,-50,423.6019356238469,0.23105560124937102
5801,PAST SALE,,Multi-Family (2-4 Unit),2163 N 48th St,Milwaukee,WI,53208,110000,4.0,2.0,,2256.0,4200.0,1913.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/2163-N-48th-St-53208/home/90225175,,,N,Y,43.058543,-87.973906,22000.0,88000.0,-416.50553151321964,-177.5583333333333,-41.24999999999999,53208.0,0.929292929,2096.484847824,-209.64848478240003,-209.64848478240003,-209.64848478240003,-209.64848478240003,-50,-100,-50,422.5770438478469,0.23049656937155286
