,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,down_payment,loan_amount,mortgage_payment,property_tax,insurance_payment,RegionName,rent_per_sqft,rent,vacancy,maintenance,capex,property_management,water,electricity,garbage,monthly_cashflow,coc_return
829,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,0.9944444440000001,2275.288887872,-227.5288887872,-227.5288887872,-227.5288887872,-227.5288887872,-100,0,-100,849.5420523493467,0.7427690075185545
830,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,0.99375,2273.7000000000003,-227.37000000000003,-227.37000000000003,-227.37000000000003,-227.37000000000003,-100,0,-100,848.5887196261465,0.7419354925693084
831,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,1.066544118,2440.252941984,-244.0252941984,-244.0252941984,-244.0252941984,-244.0252941984,-100,0,-100,948.5204848165467,0.8293075277084562
832,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,1.0285947709999999,2353.4248360479996,-235.34248360479998,-235.34248360479998,-235.34248360479998,-235.34248360479998,-100,0,-100,896.4236212549463,0.7837583573813738
833,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,1.003095975,2295.0835908,-229.50835908,-229.50835908,-229.50835908,-229.50835908,-100,0,-100,861.4188741061466,0.7531531139725872
834,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,0.933333333,2135.466665904,-213.5466665904,-213.5466665904,-213.5466665904,-213.5466665904,-100,0,-100,765.6487191685464,0.6694196451746854
953,MLS Listing,,Multi-Family (2-4 Unit),2168 S 16th St Unit 2168A,Milwaukee,WI,53215,50000,4.0,2.0,Milwaukee,2113.0,3920,1889,3,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2168-S-16th-St-53215/unit-2168A/home/170361668,METROMLS,1673749,N,Y,43.004998,-87.932939,12500.0,37500.0,-188.00184915651494,-80.70833333333333,-18.749999999999996,,0.9530507162719888,2013.7961634827122,-201.37961634827124,-201.37961634827124,-201.37961634827124,-201.37961634827124,-100,0,-100,720.8175155997793,0.6919848149757882
1900,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.9530507162719888,2094.8054743658313,-209.48054743658315,-209.48054743658315,-209.48054743658315,-209.48054743658315,-100,0,-100,695.2583750472699,0.5305628299247845
2000,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.988888889,2173.577778022,-217.35777780220002,-217.35777780220002,-217.35777780220002,-217.35777780220002,-100,0,-100,742.521757240971,0.5666302757959716
2001,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.9505102040000001,2089.2214283920002,-208.92214283920003,-208.92214283920003,-208.92214283920003,-208.92214283920003,-100,0,-100,691.9079474629712,0.5280060648366075
2002,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.9482142859999999,2084.175000628,-208.4175000628,-208.4175000628,-208.4175000628,-208.4175000628,-100,0,-100,688.880090804571,0.5256954588015804
2003,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.9341500770000001,2053.261869246,-205.32618692460002,-205.32618692460002,-205.32618692460002,-205.32618692460002,-100,0,-100,670.3322119753707,0.5115412746393926
2004,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.985865724,2166.932861352,-216.69328613520003,-216.69328613520003,-216.69328613520003,-216.69328613520003,-100,0,-100,738.5348072389711,0.5635877702300575
2005,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.9933525540000001,2183.388913692,-218.33889136920004,-218.33889136920004,-218.33889136920004,-218.33889136920004,-100,0,-100,748.4084386429705,0.5711224968976564
2006,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.936671897,2058.804829606,-205.88048296060003,-205.88048296060003,-205.88048296060003,-205.88048296060003,-100,0,-100,673.6579881913705,0.514079227872588
2007,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.9375,2060.625,-206.0625,-206.0625,-206.0625,-206.0625,-100,0,-100,674.7500904277708,0.5149126286253259
2008,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.8833333329999999,1941.566665934,-194.15666659340002,-194.15666659340002,-194.15666659340002,-194.15666659340002,-100,0,-100,603.3150899881705,0.4603994327413702
2009,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.8705357140000001,1913.437499372,-191.34374993720002,-191.34374993720002,-191.34374993720002,-191.34374993720002,-100,0,-100,586.4375900509706,0.4475199415333321
2010,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.918678526,2019.255400148,-201.92554001480002,-201.92554001480002,-201.92554001480002,-201.92554001480002,-100,0,-100,649.928330516571,0.49597074506828953
2011,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.963756178,2118.336079244,-211.83360792439998,-211.83360792439998,-211.83360792439998,-211.83360792439998,-100,0,-100,709.3767379741707,0.5413367793761558
2012,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.9731092440000001,2138.894118312,-213.88941183120002,-213.88941183120002,-213.88941183120002,-213.88941183120002,-100,0,-100,721.7115614149707,0.5507496812069729
2013,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.9300500890000001,2044.2500956220001,-204.42500956220002,-204.42500956220002,-204.42500956220002,-204.42500956220002,-100,0,-100,664.9251478009706,0.5074150571454148
2014,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.929292929,2042.585857942,-204.25858579420003,-204.25858579420003,-204.25858579420003,-204.25858579420003,-100,0,-100,663.9266051929711,0.5066530532474183
2015,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.92778607,2039.27378186,-203.92737818600003,-203.92737818600003,-203.92737818600003,-203.92737818600003,-100,0,-100,661.939359543771,0.505136554182846
2016,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.93457189,2054.18901422,-205.418901422,-205.418901422,-205.418901422,-205.418901422,-100,0,-100,670.8884989597706,0.5119657861696183
2017,MLS Listing,,Multi-Family (2-4 Unit),3633 W Sarnow St #3635,Milwaukee,WI,53208,62900,4.0,2.0,Milwaukee,2198.0,3484,1916,8,29.0,,Active,,,http://www.redfin.com/WI/Milwaukee/3633-W-Sarnow-St-53208/unit-3635/home/170303038,METROMLS,1673169,N,Y,43.053543299999994,-87.95964980000001,15725.0,47175.0,-236.50632623889584,-101.53108333333331,-23.587499999999995,53208.0,0.9621830440000001,2114.878330712,-211.48783307120004,-211.48783307120004,-211.48783307120004,-211.48783307120004,-100,0,-100,707.3020888549712,0.5397535813201688
